Time; EMG1; EMG2; EMG3; EMG4; EMG1_F; EMG2_F; EMG3_F; EMG4_F;Note_R;Note_V;;Level 3;Joueur;Notes hit;% Reussite R;Offset EMG1;Onset EMG1;% Reussite V;Offset EMG2;Onset EMG2
3277;-34,14645;-2,635721;-22,78921;-44,05519;1,555709;1,466194;1,120615;2,216092;0;0;
3295;-34,89009;-8,181422;-27,18777;-38,41391;1,707584;1,542807;1,208121;2,28237;0;0;
3315;-32,07745;-6,729156;-22,40732;-39,51215;1,698889;1,739516;1,205931;1,937621;0;0;
3333;-35,35755;-6,127623;-24,495;-40,05191;1,584247;1,878304;1,16888;2,234293;0;0;
3351;-33,70961;-9,717423;-25,1482;-40,80389;1,346675;1,832924;1,337411;2,38012;0;0;
3367;-32,79117;-6,836726;-23,0361;-37,57772;2,783522;2,592981;1,356384;2,430589;0;0;
3387;-34,65684;-14,14457;-24,00731;-37,91997;2,937225;2,691956;1,375121;2,027723;0;0;
3405;-37,93482;-9,476258;-20,49842;-41,54631;3,052274;2,74975;1,375962;2,273461;0;0;
3422;-37,93482;-9,476258;-20,49842;-41,54631;3,171625;2,747519;1,464803;2,528182;0;0;
3439;-34,76805;-8,493198;-25,57546;-44,28785;3,121664;2,787058;1,711208;2,220759;0;0;
3456;-34,76883;-6,266921;-24,5182;-38,41941;2,732169;2,677394;1,600145;2,046591;0;0;
3474;-33,90729;-8,385226;-24,22496;-42,56819;1,466408;2,083848;1,515272;2,225751;0;0;
3494;-32,9038;-7,535336;-26,18516;-38,2907;1,358062;1,798638;1,539957;2,366433;0;0;
3511;-36,91009;-7,038148;-22,76766;-38,77627;1,283491;1,711317;1,517611;2,159645;0;0;
3529;-32,20847;-7,494764;-25,0527;-40,82916;1,252276;1,499388;1,316563;1,820443;0;0;
3548;-34,05651;-9,259257;-28,00966;-39,62583;1,47829;1,532027;1,23615;1,782728;0;0;
3567;-30,46418;-8,423931;-23,52847;-38,16121;1,51819;1,421656;1,290244;1,631356;0;0;
3585;-40,40041;-4,980239;-24,83579;-40,9888;1,723534;1,398043;1,28458;1,536402;0;0;
3603;-40,40041;-4,980239;-24,83579;-40,9888;1,882537;1,264009;1,219141;1,273537;0;0;
3622;-33,52169;-6,054941;-23,9701;-40,23773;1,690488;1,303804;1,305103;1,347069;0;0;
3642;-35,60752;-7,41556;-23,51837;-48,82897;1,613331;1,333774;1,292012;1,572825;0;0;
