Time;EMG1;EMG2;EMG3;EMG4;
2006966;-35,74765;-9,313007;-4,337428;-9,157749;
2006980;-35,74765;-9,313007;-4,337428;-9,157749;
2006996;-34,7541;-4,349523;-10,82166;-108,3681;
2007011;-34,1322;-3,851275;-40,47467;-24,01073;
2007025;-36,20288;-0,2464545;-28,86795;-38,98711;
2007040;-36,20288;-0,2464545;-28,86795;-38,98711;
2007053;-37,92516;-7,592832;-33,62574;-28,44055;
2007067;-32,75127;-7,298337;-25,08102;-21,36863;
2007080;-32,75127;-7,298337;-25,08102;-21,36863;
2007094;-35,00795;-5,182806;-22,96218;-39,9911;
2007109;-33,27465;-2,763686;-21,2452;-40,54768;
2007124;-34,49494;-6,889619;-91,73883;-38,96933;
2007137;-34,49494;-6,889619;-91,73883;-38,96933;
2007150;-35,00852;-9,07023;-50,55077;-44,27089;
2007164;-36,89481;-5,859598;3,498958;-27,99799;
2007177;-36,89481;-5,859598;3,498958;-27,99799;
2007191;-31,23621;-7,294428;-19,60572;-35,42138;
2007206;-34,74835;-5,099338;-44,57172;-35,97816;
2007222;-34,74835;-5,099338;-44,57172;-35,97816;
2007236;-34,53667;-6,504634;-14,39409;-53,31187;
2007249;-32,54997;-7,033906;-37,14598;-40,14327;
2007264;-34,88085;-7,299845;-31,78965;-35,25458;
2007278;-34,88085;-7,299845;-31,78965;-35,25458;
2007293;-38,63278;-6,32928;-22,02068;-37,60464;
2007309;-35,39202;-8,391129;-41,03622;-34,31709;
2007324;-35,99984;-6,682271;-24,52958;-38,32552;
2007338;-35,99984;-6,682271;-24,52958;-38,32552;
2007356;-32,92609;-6,453382;-24,8754;-35,21621;
2007371;-31,76698;-7,405131;-12,74148;-44,31194;
2007384;-34,69834;-9,99925;-21,76224;-42,5223;
2007397;-34,69834;-9,99925;-21,76224;-42,5223;
2007411;-36,22962;-3,013699;-20,79193;-46,63454;
2007426;-34,50655;-6,894239;-29,83297;-43,94083;
2007439;-34,50655;-6,894239;-29,83297;-43,94083;
2007455;-33,49337;-5,874133;-28,15748;-34,03702;
2007469;-35,74379;-5,437491;-26,02802;-32,44443;
2007483;-35,74379;-5,437491;-26,02802;-32,44443;
2007498;-35,74379;-5,437491;-26,02802;-32,44443;
2007513;-33,54202;-2,747273;-49,07569;-48,31175;
2007527;-34,26226;-7,420356;-13,28349;-41,73871;
2007542;-34,26226;-7,420356;-13,28349;-41,73871;
2007558;-34,88662;-7,064852;-19,99406;-44,76984;
2007573;-35,19687;-4,294345;-34,39909;-34,16549;
2007586;-33,01646;-8,550529;-16,92777;-40,4141;
2007602;-33,01646;-8,550529;-16,92777;-40,4141;
2007614;-36,05761;-6,583554;-13,72971;-44,31728;
2007628;-36,24014;-7,414133;-32,31023;-39,1594;
2007642;-36,24014;-7,414133;-32,31023;-39,1594;
2007657;-34,90273;-8,868636;-24,70397;-49,56322;
2007669;-34,90273;-8,868636;-24,70397;-49,56322;
2007683;-34,90273;-8,868636;-24,70397;-49,56322;
2007696;-30,20776;-6,163229;-24,76068;-24,60943;
2007709;-30,20776;-6,163229;-24,76068;-24,60943;
2007723;-31,95256;-3,55362;-28,78769;-45,24381;
2007736;-31,95256;-3,55362;-28,78769;-45,24381;
2007750;-35,27179;-7,379318;-23,11738;-38,99412;
2007764;-34,73247;-8,123059;-25,11009;-43,53046;
2007777;-34,73247;-8,123059;-25,11009;-43,53046;
2007791;-582,8796;-191,9569;-5,342399;-29,86302;
2007806;-215,3573;30,10911;-18,14564;-49,91542;
2007821;-215,3573;30,10911;-18,14564;-49,91542;
2007835;-69,29628;-12,75173;-22,8912;-30,04836;
2007850;-69,64447;-13,16597;-30,11653;-48,64948;
2007864;56,92738;11,41558;-15,41579;-35,51248;
2007878;56,92738;11,41558;-15,41579;-35,51248;
2007890;-6,910494;14,59901;-23,91009;-44,03904;
2007904;-6,910494;14,59901;-23,91009;-44,03904;
2007920;-6,910494;14,59901;-23,91009;-44,03904;
2007935;19,85478;-7,989693;-25,80612;-84,57298;
2007949;-61,82569;-6,349266;-59,28153;-110,3446;
2007965;-51,00928;-34,9213;-2,089836;117,5988;
2007980;-51,00928;-34,9213;-2,089836;117,5988;
2007993;-45,51869;-19,74611;-35,56413;-236,717;
2008009;-32,83535;-4,153636;-35,87521;-146,9003;
2008025;97,82827;9,160967;-7,050414;60,46746;
2008042;97,82827;9,160967;-7,050414;60,46746;
2008056;-32,41047;-7,517041;-27,92703;-88,47222;
2008069;-33,26229;-3,99867;-20,40324;0,5387815;
2008083;-33,26229;-3,99867;-20,40324;0,5387815;
2008099;-29,13103;-5,223048;-43,72612;-91,18783;
2008115;-33,31013;-7,455949;-28,92379;-55,03677;
2008129;-42,59139;-5,082022;-21,11207;-26,62427;
2008143;-42,59139;-5,082022;-21,11207;-26,62427;
2008157;-39,30889;-7,773243;-31,15954;-52,92884;
2008171;-35,76868;-5,941482;-33,73431;-33,93414;
2008183;-35,76868;-5,941482;-33,73431;-33,93414;
2008196;-32,07188;-6,599924;-6,206614;-45,98277;
2008210;-32,07188;-6,599924;-6,206614;-45,98277;
2008224;-34,28889;-5,144172;-28,72136;-26,70553;
2008238;-34,28889;-5,144172;-28,72136;-26,70553;
2008252;-30,19017;-3,809042;-14,55101;-39,46474;
2008265;-32,20109;-6,396436;-29,37989;-53,1091;
2008278;-32,20109;-6,396436;-29,37989;-53,1091;
2008295;-34,0139;-8,269444;-28,32413;-40,82315;
2008308;-33,2988;-5,939908;-31,52006;-50,2133;
2008323;-33,2988;-5,939908;-31,52006;-50,2133;
2008336;-32,12079;-3,680328;-18,42815;-41,5139;
2008351;-31,59959;-8,133294;-26,32034;-45,71849;
2008365;-24,44766;-6,872547;-19,11362;-48,36154;
2008379;-24,44766;-6,872547;-19,11362;-48,36154;
2008394;-34,26017;-7,907043;1,475371;-43,72973;
2008409;-32,79293;-5,323073;-40,88288;-61,32033;
2008425;-30,71169;-7,644193;-26,98142;-38,2231;
2008438;-30,71169;-7,644193;-26,98142;-38,2231;
2008452;-34,00779;-6,406214;-25,03835;-38,24616;
2008466;-34,47748;-9,954293;-19,62407;-46,68679;
2008480;-34,47748;-9,954293;-19,62407;-46,68679;
2008494;-21,7289;1,071866;-33,63025;-48,53354;
2008509;-39,69685;-17,20668;-23,97766;-42,95565;
2008522;-39,69685;-17,20668;-23,97766;-42,95565;
2008537;154,2675;-54,51479;-23,96573;-33,56904;
2008551;-99,89706;-26,43241;-14,96139;-37,45843;
2008565;261,9602;-16,53089;-18,14904;-54,7261;
2008579;261,9602;-16,53089;-18,14904;-54,7261;
2008593;-237,7386;-39,93793;-15,02325;-43,19959;
2008611;363,2054;-16,46112;-37,84977;-29,87806;
2008626;-60,08936;-41,19214;-17,65371;-40,82605;
2008639;-60,08936;-41,19214;-17,65371;-40,82605;
2008652;-33,9216;-11,60565;-28,5506;-51,84351;
2008665;-36,7543;-19,21874;-12,01767;-47,71025;
2008677;-36,7543;-19,21874;-12,01767;-47,71025;
2008692;-36,78497;-13,5358;-28,02428;-36,50982;
2008706;-37,18146;-7,730399;-26,66893;73,7933;
2008721;-37,18146;-7,730399;-26,66893;73,7933;
2008735;-30,26167;-8,871825;-19,24006;58,31754;
2008750;-36,49848;6,811463;-39,44351;-199,9146;
2008766;-35,29248;-15,48642;-44,24744;-187,8369;
2008781;-35,29248;-15,48642;-44,24744;-187,8369;
2008797;-29,13309;-6,704416;-44,00692;-187,0163;
2008811;-34,66105;-7,169539;20,78095;-10,4301;
2008826;-33,04268;-6,926907;-21,76384;-101,2518;
2008844;-25,45;-15,20303;-24,35961;-31,57405;
2008860;-25,45;-15,20303;-24,35961;-31,57405;
2008875;-35,2992;-5,616337;-27,6297;-94,83397;
2008892;-36,34134;-7,517024;-16,19124;14,92672;
2008906;-30,55872;-7,746538;-50,29591;-52,09146;
2008920;-30,55872;-7,746538;-50,29591;-52,09146;
2008935;-35,74217;-4,95543;-15,28455;-46,24901;
2008948;-34,43536;-6,941383;-29,39552;-63,71114;
2008962;-34,43536;-6,941383;-29,39552;-63,71114;
2008979;-31,2166;-7,416955;2,795034;-40,35891;
2008993;-34,51454;-5,92809;-5,608718;-46,03061;
2009009;-34,93558;-5,138161;-42,2103;-44,94154;
2009023;-34,93558;-5,138161;-42,2103;-44,94154;
2009040;-33,78437;-6,07562;-67,64381;-29,9805;
2009055;-32,54856;-6,788539;-23,21444;-30,54682;
2009069;-34,87051;-7,914218;-29,30818;-35,19918;
2009082;-34,87051;-7,914218;-29,30818;-35,19918;
2009096;-33,13804;-5,70531;-22,31038;-46,72787;
2009110;-32,78886;-6,166462;-44,75296;-30,82366;
2009124;-59,14555;-7,014678;-28,77808;-33,81186;
2009137;-59,14555;-7,014678;-28,77808;-33,81186;
2009151;-35,39358;-5,339689;-21,57799;-45,1665;
2009167;-34,0736;-8,20752;-16,09628;-50,74027;
2009181;-34,0736;-8,20752;-16,09628;-50,74027;
2009196;-34,89889;-7,272019;-32,69802;-37,43015;
2009211;-30,03048;-5,697807;-20,15592;-36,51583;
2009227;-34,04297;-6,06372;-41,57967;-37,26283;
2009242;-34,04297;-6,06372;-41,57967;-37,26283;
2009256;-35,57365;-9,211245;-17,14609;-36,19954;
2009270;-35,00113;-8,838837;-20,4518;-43,79492;
2009284;-34,58094;-9,631854;-22,2079;-32,30074;
2009298;-34,58094;-9,631854;-22,2079;-32,30074;
2009313;-42,97748;-10,73383;-23,40361;-44,29096;
2009326;-36,42332;-11,71353;-33,96654;-35,50379;
2009339;-36,42332;-11,71353;-33,96654;-35,50379;
2009353;-31,57519;-7,515473;-30,56787;-39,93116;
2009368;-35,26044;-5,195117;-27,44887;-52,07384;
2009381;-35,26044;-5,195117;-27,44887;-52,07384;
2009394;-33,91506;-7,026706;-28,05029;-36,40277;
2009408;-23,69905;-6,952215;-25,20392;-34,85603;
2009423;-34,03534;-9,924086;-22,0123;-45,93494;
2009438;-34,03534;-9,924086;-22,0123;-45,93494;
2009451;-33,78006;-4,704129;-16,38854;-39,11692;
2009465;-35,84618;-7,086911;-19,14097;-37,60912;
2009477;-35,84618;-7,086911;-19,14097;-37,60912;
2009491;-31,90264;-7,10695;-21,92412;-39,7859;
2009506;-37,21365;-8,772882;-24,50886;-47,56383;
2009519;-37,21365;-8,772882;-24,50886;-47,56383;
2009535;-32,11208;-1,553782;-6,677162;-44,92078;
2009549;-32,18072;-8,403182;-21,80606;-39,50056;
2009563;-32,18072;-8,403182;-21,80606;-39,50056;
2009575;-37,52285;-8,047033;-32,33872;-35,74786;
2009588;-46,04009;4,855536;-22,65662;-38,22861;
2009602;-46,04009;4,855536;-22,65662;-38,22861;
2009615;2,95001;14,0967;-24,14041;-45,63517;
2009630;-14,03834;62,40617;-24,51166;-32,90053;
2009644;-12,42647;109,199;-19,48932;-42,80898;
2009659;-12,42647;109,199;-19,48932;-42,80898;
2009672;-40,25745;-22,12262;-29,69665;-44,99867;
2009685;-55,35273;11,16875;-31,38557;-19,83626;
2009700;-55,35273;11,16875;-31,38557;-19,83626;
2009714;-41,14359;-76,46678;-27,32111;-53,06953;
2009728;-48,56892;-92,76806;-3,552619;140,7323;
2009741;-48,56892;-92,76806;-3,552619;140,7323;
2009758;26,61866;-17,31643;-31,39914;0,3471538;
2009773;-71,57945;-8,532383;-38,26155;-200,7044;
2009790;-29,12177;7,053365;-49,69638;-63,95469;
2009803;3,639316;-56,81816;-14,06752;-2,109051;
2009818;3,639316;-56,81816;-14,06752;-2,109051;
2009836;-9,495238;-3,927241;-51,10419;-262,4531;
2009850;-1,829011;23,56976;-41,23917;-31,00523;
2009864;-39,22938;-11,26683;-45,52339;-146,6549;
2009883;-39,22938;-11,26683;-45,52339;-146,6549;
2009897;-50,86068;-13,45013;-44,23196;-67,1166;
2009912;-31,95313;-14,4031;-43,89602;-34,85763;
2009926;-32,08922;-8,478517;-19,38945;-37,87666;
2009939;-32,08922;-8,478517;-19,38945;-37,87666;
2009953;-34,51844;-9,380887;-34,83478;-36,31295;
2009968;-34,51844;-9,380887;-34,83478;-36,31295;
2009982;-34,51844;-9,380887;-34,83478;-36,31295;
2009995;-35,209;-7,883468;-13,13469;-39,58281;
2010009;-35,209;-7,883468;-13,13469;-39,58281;
2010022;-35,209;-7,883468;-13,13469;-39,58281;
2010037;-32,20784;-8,138225;-29,77721;-32,56013;
2010051;-32,20784;-8,138225;-29,77721;-32,56013;
2010066;-36,72275;-6,356623;-21,53173;-35,62311;
2010080;-36,72275;-6,356623;-21,53173;-35,62311;
2010093;-33,7111;-9,060774;10,51516;-36,21682;
2010108;-35,00642;-6,932687;-17,04451;-46,57811;
2010125;-34,89417;-5,787375;-32,46877;-42,93326;
2010138;-34,89417;-5,787375;-32,46877;-42,93326;
2010152;-35,43994;-8,022391;-50,83435;-47,78443;
2010166;-33,49426;-7,429136;-47,10248;-33,45708;
2010178;-33,49426;-7,429136;-47,10248;-33,45708;
2010192;-34,23659;-6,574338;-23,85282;-37,81436;
2010205;-32,76129;-9,577978;-18,51802;-25,79624;
2010217;-32,76129;-9,577978;-18,51802;-25,79624;
2010231;-34,75454;-2,878503;-67,55827;-41,92801;
2010247;-39,8774;-6,398216;-25,46933;-50,30236;
2010263;-36,57867;-5,718049;-14,91636;-33,17014;
2010276;-36,57867;-5,718049;-14,91636;-33,17014;
2010289;-64,58199;-44,30977;-50,63987;-40,62795;
2010302;-64,58199;-44,30977;-50,63987;-40,62795;
2010315;-47,40687;-34,68999;-24,5121;-40,40881;
2010331;-89,76637;-67,5322;-22,50441;-41,52603;
2010345;218,5183;9,688573;-24,60441;-46,70693;
2010359;218,5183;9,688573;-24,60441;-46,70693;
2010372;-24,33208;-3,60335;-22,58428;-26,86796;
2010387;-140,4441;3,732752;-22,80879;-55,97878;
2010402;-140,4441;3,732752;-22,80879;-55,97878;
2010416;-45,28436;134,6229;-14,00231;34,55077;
2010431;-12,38521;-10,01525;-3,387415;80,16431;
2010446;-73,68525;-35,72306;-15,14751;64,18938;
2010460;-73,68525;-35,72306;-15,14751;64,18938;
2010473;85,48127;-33,05976;-24,22727;-27,89882;
2010490;-50,37964;20,68738;-47,37046;-297,0735;
2010506;-31,72183;-23,943;-13,04744;-28,28094;
2010518;-31,72183;-23,943;-13,04744;-28,28094;
2010531;-81,89051;-11,62456;-48,0606;-6,030253;
2010545;-43,09505;-12,80921;-50,08883;-123,4977;
2010558;-43,09505;-12,80921;-50,08883;-123,4977;
2010574;-30,23236;-5,859189;-42,10362;6,88133;
2010587;-33,77374;-6,359126;-12,71014;38,31182;
2010605;-33,24789;-7,309453;-41,85291;-37,93486;
2010620;-33,24789;-7,309453;-41,85291;-37,93486;
2010633;-32,04319;-9,011422;-23,55137;-36,34207;
2010647;-34,80878;-6,54146;-22,98058;-41,2866;
2010661;-34,80878;-6,54146;-22,98058;-41,2866;
2010675;-33,56401;-7,294963;-11,35554;-13,22557;
2010690;-35,37078;-7,404284;-39,88743;-47,48067;
2010705;-33,41222;-9,257682;-22,42293;-46,0122;
2010719;-33,41222;-9,257682;-22,42293;-46,0122;
2010733;-33,55905;-7,773711;-16,66111;-23,28262;
2010746;-35,42014;-10,35275;-28,10522;-41,95221;
2010761;-35,42014;-10,35275;-28,10522;-41,95221;
2010775;-32,82866;-6,195675;1,572875;-51,82401;
2010790;-33,41323;-6,166084;-61,93814;-54,43609;
2010806;-33,47804;-6,21643;-12,83158;-45,16381;
2010821;-33,47804;-6,21643;-12,83158;-45,16381;
2010834;-31,76762;-9,702144;-10,66552;-37,34687;
2010850;-32,56793;-5,163823;-29,57805;-54,0468;
2010863;-33,27246;-6,861628;-13,17742;-50,64827;
2010876;-33,27246;-6,861628;-13,17742;-50,64827;
2010890;-35,75044;-10,4719;-25,94241;-32,8546;
2010904;-34,29958;-7,186289;-12,71767;-39,50802;
2010920;-34,29958;-7,186289;-12,71767;-39,50802;
2010935;-34,88896;-9,382362;-16,40713;-29,98284;
2010950;-33,22376;-8,499377;-23,76624;-37,79683;
2010966;-34,97761;-5,900637;-28,39067;-38,95275;
2010981;-34,97761;-5,900637;-28,39067;-38,95275;
2010993;-34,90112;-6,916182;-26,48603;-43,06585;
2011007;-34,90112;-6,916182;-26,48603;-43,06585;
2011021;-34,90112;-6,916182;-26,48603;-43,06585;
2011034;-31,79895;-6,876863;-14,38498;-40,64008;
2011048;-35,01124;-9,38923;-18,62242;-39,67289;
2011062;-35,01124;-9,38923;-18,62242;-39,67289;
2011108;-33,77042;-5,494055;-27,11682;-44,47068;
2011122;-33,77042;-5,494055;-27,11682;-44,47068;
2011136;-34,00911;-5,887108;-18,35204;-38,62317;
2011150;-33,53295;-6,792843;-26,20259;-40,97999;
2011162;-33,53295;-6,792843;-26,20259;-40,97999;
2011181;-32,07556;-8,747851;-36,58146;-38,19652;
2011195;-32,41883;-5,959733;-16,91274;-37,18517;
2011209;-33,17361;-4,972415;-14,48586;-50,62474;
2011223;-33,28468;-4,187068;-28,18663;-39,29286;
2011236;-33,28468;-4,187068;-28,18663;-39,29286;
2011250;-31,57126;-8,820481;-27,13595;-37,89399;
2011263;-32,57363;-4,508897;-30,32681;-36,21075;
2011278;-32,57363;-4,508897;-30,32681;-36,21075;
2011290;-34,72681;-5,875179;-18,394;-42,41766;
2011305;-33,60668;-7,089664;-25,24964;-43,07444;
2011317;-33,60668;-7,089664;-25,24964;-43,07444;
2011330;-36,11157;-11,44061;-19,55467;-42,08165;
2011345;-34,04081;-16,94818;-35,80242;-51,52871;
2011359;-34,04081;-16,94818;-35,80242;-51,52871;
2011374;-27,26961;-6,17391;-14,19327;-35,96552;
2011388;-33,24994;1,565967;-30,46616;-38,57475;
2011401;-33,24994;1,565967;-30,46616;-38,57475;
2011415;-36,12321;-6,439489;-22,32601;-34,17184;
2011429;-33,50042;-4,215176;-32,52896;-40,27532;
2011443;-33,50042;-4,215176;-32,52896;-40,27532;
2011456;-34,76528;-3,704678;-20,83387;-46,36266;
2011470;-37,1006;-11,42917;-30,74777;-47,69482;
2011484;-30,97437;-5,236618;-5,631773;23,78735;
2011498;-30,97437;-5,236618;-5,631773;23,78735;
2011511;-37,1142;-15,23008;-12,97782;98,2002;
2011526;12,40735;44,62417;-23,3097;73,8848;
2011539;12,40735;44,62417;-23,3097;73,8848;
2011553;127,5955;140,0007;-17,78484;138,008;
2011568;-143,528;-60,77429;-73,40256;-85,56811;
2011582;-143,528;-60,77429;-73,40256;-85,56811;
2011596;-42,3006;14,48414;-14,74476;23,40141;
2011610;5,89587;-24,43007;-9,811472;114,9519;
2011626;-53,78296;134,3654;-17,89459;93,59664;
2011641;-53,78296;134,3654;-17,89459;93,59664;
2011655;-14,63911;-29,93316;-30,84463;-30,87924;
2011674;-28,79694;-22,48499;-6,697209;-75,99111;
2011689;-31,7008;-8,398883;-50,87556;-21,82071;
2011705;-33,70573;-8,033197;-27,87998;-50,07982;
2011722;-33,70573;-8,033197;-27,87998;-50,07982;
2011736;-32,4786;-3,471292;-26,64209;-33,70411;
2011750;-33,46272;-10,84567;-30,7055;-56,60692;
2011765;-34,24849;-6,870559;-35,8651;-42,76124;
2011780;-34,24849;-6,870559;-35,8651;-42,76124;
2011794;-33,72669;-8,778207;-43,43082;-41,58051;
2011810;-33,2789;-4,428632;-9,716753;-42,77423;
2011824;-34,63153;-5,695993;0,8423076;-32,95404;
2011837;-34,63153;-5,695993;0,8423076;-32,95404;
2011852;-35,05117;-6,280537;-9,807632;-36,70501;
2011867;-33,89133;-5,946587;-33,51462;-45,06458;
2011881;-33,89133;-5,946587;-33,51462;-45,06458;
2011894;-38,05922;-7,983767;-25,71915;-44,43856;
2011909;-34,70212;-6,54031;-20,87769;-16,36159;
2011922;-34,70212;-6,54031;-20,87769;-16,36159;
2011935;-34,1709;-5,382619;-20,17624;-34,2368;
2011951;-32,43348;-11,71528;-23,72067;-46,63048;
2011967;-35,96974;-3,698013;-31,35309;-50,639;
2011982;-35,96974;-3,698013;-31,35309;-50,639;
2011996;-34,03296;-5,015129;-33,48197;-32,55246;
2012011;-36,40813;-4,850317;-16,2108;-37,93661;
2012024;-34,26569;-4,355931;-25,86889;-39,16457;
2012036;-34,26569;-4,355931;-25,86889;-39,16457;
2012050;-34,62006;-9,347186;-6,715227;-30,53943;
2012064;-31,24286;-3,782584;-32,14227;-27,20406;
2012078;-31,24286;-3,782584;-32,14227;-27,20406;
2012093;-37,93026;-21,33864;-15,3032;-50,35016;
2012109;-23,36938;9,352521;-33,20235;-39,17533;
2012124;-76,50876;-29,44114;-13,57077;-39,95285;
2012137;-76,50876;-29,44114;-13,57077;-39,95285;
2012151;-34,18812;-44,69959;-7,590201;-51,4505;
2012164;-70,21601;-110,5302;-9,524384;-47,02261;
2012181;-70,21601;-110,5302;-9,524384;-47,02261;
2012196;410,8752;234,9734;-30,64891;-46,46894;
2012212;-173,9268;-93,2774;-15,84261;-30,96963;
2012226;-100,7054;63,68853;-52,17101;-193,6729;
2012241;-100,7054;63,68853;-52,17101;-193,6729;
2012255;-43,66304;4,793247;-29,2642;-107,3236;
2012270;95,84028;-5,183198;-20,19422;-74,91465;
2012283;-90,26391;95,72999;-16,09241;-41,61515;
2012297;-90,26391;95,72999;-16,09241;-41,61515;
2012311;111,4795;-0,03406335;-46,45164;-53,01872;
2012324;-41,11875;-10,51778;-35,10245;-116,106;
2012339;-41,11875;-10,51778;-35,10245;-116,106;
2012355;-29,92846;-4,438156;-21,85581;24,67878;
2012369;-48,25837;-11,97396;-54,88316;-68,23853;
2012384;-48,25837;-11,97396;-54,88316;-68,23853;
2012401;-48,25837;-11,97396;-54,88316;-68,23853;
2012417;-34,86049;-6,419057;4,028889;-16,06963;
2012432;-34,97101;-8,333456;-25,59001;-22,54132;
2012451;-34,49494;-7,290297;-27,55095;-43,74138;
2012465;-34,14861;-6,318479;-13,02365;-68,43227;
2012479;-34,14861;-6,318479;-13,02365;-68,43227;
2012494;-32,71838;-6,333135;-26,02588;-48,36973;
2012509;-35,98462;-5,582029;-40,00579;-57,02044;
2012524;-34,58509;-7,399099;0,1060594;74,5347;
2012538;-34,58509;-7,399099;0,1060594;74,5347;
2012552;-35,07912;-8,558946;-30,27419;-44,70528;
2012566;-33,65484;-5,327802;-28,62551;-35,88528;
2012582;-33,65484;-5,327802;-28,62551;-35,88528;
2012596;-34,57341;-8,260011;-10,67581;-34,10828;
2012610;-34,57341;-8,260011;-10,67581;-34,10828;
2012623;-32,54623;-5,868219;-3,265944;-44,14855;
2012638;-32,54623;-5,868219;-3,265944;-44,14855;
2012652;-35,26628;-9,752899;-55,74252;-40,07471;
2012669;-32,82529;-7,870018;-57,71632;-31,18118;
2012684;-34,59467;-7,69095;-5,477213;-38,31955;
2012697;-34,59467;-7,69095;-5,477213;-38,31955;
2012713;-35,94612;-5,880385;6,488971;-41,21248;
2012727;-32,93235;-7,660006;-19,84507;-35,62331;
2012739;-32,93235;-7,660006;-19,84507;-35,62331;
2012753;-31,94676;-9,361374;-29,89333;-33,50658;
2012766;-31,94676;-9,361374;-29,89333;-33,50658;
2012780;-31,94676;-9,361374;-29,89333;-33,50658;
2012794;-34,04435;-4,180346;-29,45025;-43,79935;
2012807;-35,24989;-7,295739;-22,03561;-39,94716;
2012821;-35,24989;-7,295739;-22,03561;-39,94716;
2012837;-34,62431;-6,933511;-36,24536;-31,93962;
2012851;-31,76763;-5,900593;-22,5744;-44,63877;
2012865;-34,44664;-9,356503;-30,62344;-29,43031;
2012879;-34,44664;-9,356503;-30,62344;-29,43031;
2012891;-35,85439;-6,048375;-27,46305;-48,39019;
2012906;-35,21629;-8,032478;-21,56588;-33,55643;
2012920;-35,21629;-8,032478;-21,56588;-33,55643;
2012933;-34,88414;-6,816075;-25,76672;-49,52667;
2012947;-34,39779;-6,054104;-13,92936;-39,74692;
2012961;-34,39779;-6,054104;-13,92936;-39,74692;
2012976;-37,34449;-10,37278;-10,20745;-27,02415;
2012990;-37,34449;-10,37278;-10,20745;-27,02415;
2013005;-30,8223;-6,421672;-36,19997;-36,19788;
2013018;-30,8223;-6,421672;-36,19997;-36,19788;
2013033;-34,89864;-4,352777;-39,38633;-55,44191;
2013047;-32,89029;-6,296785;-26,86771;-23,75327;
2013061;-32,89029;-6,296785;-26,86771;-23,75327;
2013074;-33,29776;-4,827748;-26,5756;-52,62325;
2013088;-35,71773;-6,772347;-30,51483;-24,84449;
2013100;-35,71773;-6,772347;-30,51483;-24,84449;
2013114;-35,46831;-5,894206;-18,85294;-30,32621;
2013127;-32,94226;-5,346179;-18,78889;-52,87992;
2013141;-32,94226;-5,346179;-18,78889;-52,87992;
2013155;-33,37196;-10,72168;-29,85259;-33,81783;
2013169;-33,6352;-7,308429;-32,22389;-40,97425;
2013185;-33,07711;-4,196978;-22,98102;-24,66475;
2013198;-33,07711;-4,196978;-22,98102;-24,66475;
2013211;-35,27091;-8,22241;-22,53199;-45,52404;
2013226;-32,57241;-5,071368;-28,51227;-38,08725;
2013240;-32,57241;-5,071368;-28,51227;-38,08725;
2013253;-33,64874;-5,718639;-22,80488;-45,97158;
2013266;-35,75802;-6,555024;-17,81595;-26,66602;
2013281;-35,75802;-6,555024;-17,81595;-26,66602;
2013296;-34,43849;-4,177892;-22,41941;-38,74811;
2013309;-30,53062;-10,24771;-24,64404;-37,6881;
2013322;-30,53062;-10,24771;-24,64404;-37,6881;
2013334;-35,24146;-5,874796;-28,12144;-28,27601;
